,x1,x2,x3,x4,x5,x6,y
1831,64.035,63.925,63.945,64.105,64.105,64.042,63.87
1832,63.925,63.945,64.105,64.105,64.042,63.87,63.905
1833,63.945,64.105,64.105,64.042,63.87,63.905,63.985
1834,64.105,64.105,64.042,63.87,63.905,63.985,63.99
1835,64.105,64.042,63.87,63.905,63.985,63.99,64.168
1836,64.042,63.87,63.905,63.985,63.99,64.168,64.145
1837,63.87,63.905,63.985,63.99,64.168,64.145,64.055
1838,63.905,63.985,63.99,64.168,64.145,64.055,64.19
1839,63.985,63.99,64.168,64.145,64.055,64.19,64.245
1840,63.99,64.168,64.145,64.055,64.19,64.245,64.515
1841,64.168,64.145,64.055,64.19,64.245,64.515,64.805
1842,64.145,64.055,64.19,64.245,64.515,64.805,64.845
1843,64.055,64.19,64.245,64.515,64.805,64.845,65.245
1844,64.19,64.245,64.515,64.805,64.845,65.245,65.365
1845,64.245,64.515,64.805,64.845,65.245,65.365,65.835
1846,64.515,64.805,64.845,65.245,65.365,65.835,65.352
1847,64.805,64.845,65.245,65.365,65.835,65.352,65.31
1848,64.845,65.245,65.365,65.835,65.352,65.31,65.595
1849,65.245,65.365,65.835,65.352,65.31,65.595,65.345
1850,65.365,65.835,65.352,65.31,65.595,65.345,65.095
1851,65.835,65.352,65.31,65.595,65.345,65.095,65.2
1852,65.352,65.31,65.595,65.345,65.095,65.2,65.375
1853,65.31,65.595,65.345,65.095,65.2,65.375,65.355
1854,65.595,65.345,65.095,65.2,65.375,65.355,65.26
1855,65.345,65.095,65.2,65.375,65.355,65.26,65.16
1856,65.095,65.2,65.375,65.355,65.26,65.16,64.955
1857,65.2,65.375,65.355,65.26,65.16,64.955,64.745
1858,65.375,65.355,65.26,65.16,64.955,64.745,64.795
1859,65.355,65.26,65.16,64.955,64.745,64.795,64.995
1860,65.26,65.16,64.955,64.745,64.795,64.995,65.033
1861,65.16,64.955,64.745,64.795,64.995,65.033,65.0
1862,64.955,64.745,64.795,64.995,65.033,65.0,65.075
1863,64.745,64.795,64.995,65.033,65.0,65.075,64.98
1864,64.795,64.995,65.033,65.0,65.075,64.98,65.145
1865,64.995,65.033,65.0,65.075,64.98,65.145,64.785
1866,65.033,65.0,65.075,64.98,65.145,64.785,65.025
1867,65.0,65.075,64.98,65.145,64.785,65.025,64.89
1868,65.075,64.98,65.145,64.785,65.025,64.89,64.84
1869,64.98,65.145,64.785,65.025,64.89,64.84,64.705
1870,65.145,64.785,65.025,64.89,64.84,64.705,64.535
1871,64.785,65.025,64.89,64.84,64.705,64.535,64.58
1872,65.025,64.89,64.84,64.705,64.535,64.58,64.665
1873,64.89,64.84,64.705,64.535,64.58,64.665,64.66
1874,64.84,64.705,64.535,64.58,64.665,64.66,65.135
1875,64.705,64.535,64.58,64.665,64.66,65.135,64.945
1876,64.535,64.58,64.665,64.66,65.135,64.945,65.09
1877,64.58,64.665,64.66,65.135,64.945,65.09,65.37
1878,64.665,64.66,65.135,64.945,65.09,65.37,65.32
1879,64.66,65.135,64.945,65.09,65.37,65.32,65.44
1880,65.135,64.945,65.09,65.37,65.32,65.44,65.285
1881,64.945,65.09,65.37,65.32,65.44,65.285,64.647
1882,65.09,65.37,65.32,65.44,65.285,64.647,64.975
1883,65.37,65.32,65.44,65.285,64.647,64.975,65.09
1884,65.32,65.44,65.285,64.647,64.975,65.09,64.78
1885,65.44,65.285,64.647,64.975,65.09,64.78,64.815
1886,65.285,64.647,64.975,65.09,64.78,64.815,64.59
1887,64.647,64.975,65.09,64.78,64.815,64.59,64.715
1888,64.975,65.09,64.78,64.815,64.59,64.715,64.54
1889,65.09,64.78,64.815,64.59,64.715,64.54,64.42
1890,64.78,64.815,64.59,64.715,64.54,64.42,64.55
1891,64.815,64.59,64.715,64.54,64.42,64.55,64.505
1892,64.59,64.715,64.54,64.42,64.55,64.505,64.56
1893,64.715,64.54,64.42,64.55,64.505,64.56,64.3
1894,64.54,64.42,64.55,64.505,64.56,64.3,64.445
1895,64.42,64.55,64.505,64.56,64.3,64.445,64.51
1896,64.55,64.505,64.56,64.3,64.445,64.51,64.565
1897,64.505,64.56,64.3,64.445,64.51,64.565,64.455
1898,64.56,64.3,64.445,64.51,64.565,64.455,64.42
1899,64.3,64.445,64.51,64.565,64.455,64.42,64.54
1900,64.445,64.51,64.565,64.455,64.42,64.54,64.36
1901,64.51,64.565,64.455,64.42,64.54,64.36,64.14
1902,64.565,64.455,64.42,64.54,64.36,64.14,64.16
1903,64.455,64.42,64.54,64.36,64.14,64.16,64.23
1904,64.42,64.54,64.36,64.14,64.16,64.23,64.01
1905,64.54,64.36,64.14,64.16,64.23,64.01,64.02
1906,64.36,64.14,64.16,64.23,64.01,64.02,64.06
1907,64.14,64.16,64.23,64.01,64.02,64.06,64.02
1908,64.16,64.23,64.01,64.02,64.06,64.02,64.04
1909,64.23,64.01,64.02,64.06,64.02,64.04,64.075
1910,64.01,64.02,64.06,64.02,64.04,64.075,64.13
1911,64.02,64.06,64.02,64.04,64.075,64.13,64.055
1912,64.06,64.02,64.04,64.075,64.13,64.055,63.855
1913,64.02,64.04,64.075,64.13,64.055,63.855,63.7
1914,64.04,64.075,64.13,64.055,63.855,63.7,63.555
1915,64.075,64.13,64.055,63.855,63.7,63.555,63.595
1916,64.13,64.055,63.855,63.7,63.555,63.595,63.36
1917,64.055,63.855,63.7,63.555,63.595,63.36,63.335
1918,63.855,63.7,63.555,63.595,63.36,63.335,63.485
1919,63.7,63.555,63.595,63.36,63.335,63.485,63.69
1920,63.555,63.595,63.36,63.335,63.485,63.69,63.66
1921,63.595,63.36,63.335,63.485,63.69,63.66,63.6
1922,63.36,63.335,63.485,63.69,63.66,63.6,63.46
1923,63.335,63.485,63.69,63.66,63.6,63.46,63.61
1924,63.485,63.69,63.66,63.6,63.46,63.61,64.08
1925,63.69,63.66,63.6,63.46,63.61,64.08,63.86
1926,63.66,63.6,63.46,63.61,64.08,63.86,63.68
1927,63.6,63.46,63.61,64.08,63.86,63.68,63.89
1928,63.46,63.61,64.08,63.86,63.68,63.89,63.91
1929,63.61,64.08,63.86,63.68,63.89,63.91,63.74
1930,64.08,63.86,63.68,63.89,63.91,63.74,63.515
1931,63.86,63.68,63.89,63.91,63.74,63.515,63.525
1932,63.68,63.89,63.91,63.74,63.515,63.525,63.61
1933,63.89,63.91,63.74,63.515,63.525,63.61,63.7
1934,63.91,63.74,63.515,63.525,63.61,63.7,63.68
1935,63.74,63.515,63.525,63.61,63.7,63.68,63.65
1936,63.515,63.525,63.61,63.7,63.68,63.65,64.125
1937,63.525,63.61,63.7,63.68,63.65,64.125,64.24
1938,63.61,63.7,63.68,63.65,64.125,64.24,64.36
1939,63.7,63.68,63.65,64.125,64.24,64.36,64.22
1940,63.68,63.65,64.125,64.24,64.36,64.22,64.39
1941,63.65,64.125,64.24,64.36,64.22,64.39,64.425
1942,64.125,64.24,64.36,64.22,64.39,64.425,64.29
1943,64.24,64.36,64.22,64.39,64.425,64.29,64.275
1944,64.36,64.22,64.39,64.425,64.29,64.275,64.155
1945,64.22,64.39,64.425,64.29,64.275,64.155,63.96
1946,64.39,64.425,64.29,64.275,64.155,63.96,63.875
1947,64.425,64.29,64.275,64.155,63.96,63.875,64.25
1948,64.29,64.275,64.155,63.96,63.875,64.25,64.51
1949,64.275,64.155,63.96,63.875,64.25,64.51,64.905
1950,64.155,63.96,63.875,64.25,64.51,64.905,65.065
1951,63.96,63.875,64.25,64.51,64.905,65.065,64.96
1952,63.875,64.25,64.51,64.905,65.065,64.96,64.66
1953,64.25,64.51,64.905,65.065,64.96,64.66,64.82
1954,64.51,64.905,65.065,64.96,64.66,64.82,65.15
1955,64.905,65.065,64.96,64.66,64.82,65.15,65.21
1956,65.065,64.96,64.66,64.82,65.15,65.21,65.21
1957,64.96,64.66,64.82,65.15,65.21,65.21,65.055
1958,64.66,64.82,65.15,65.21,65.21,65.055,64.945
1959,64.82,65.15,65.21,65.21,65.055,64.945,64.905
1960,65.15,65.21,65.21,65.055,64.945,64.905,64.905
1961,65.21,65.21,65.055,64.945,64.905,64.905,65.125
1962,65.21,65.055,64.945,64.905,64.905,65.125,64.965
1963,65.055,64.945,64.905,64.905,65.125,64.965,64.985
1964,64.945,64.905,64.905,65.125,64.965,64.985,64.89
1965,64.905,64.905,65.125,64.965,64.985,64.89,64.925
1966,64.905,65.125,64.965,64.985,64.89,64.925,64.99
1967,65.125,64.965,64.985,64.89,64.925,64.99,65.045
1968,64.965,64.985,64.89,64.925,64.99,65.045,65.21
1969,64.985,64.89,64.925,64.99,65.045,65.21,65.22
1970,64.89,64.925,64.99,65.045,65.21,65.22,65.125
1971,64.925,64.99,65.045,65.21,65.22,65.125,65.2
1972,64.99,65.045,65.21,65.22,65.125,65.2,64.895
1973,65.045,65.21,65.22,65.125,65.2,64.895,64.785
1974,65.21,65.22,65.125,65.2,64.895,64.785,64.89
1975,65.22,65.125,65.2,64.895,64.785,64.89,65.17
1976,65.125,65.2,64.895,64.785,64.89,65.17,65.115
1977,65.2,64.895,64.785,64.89,65.17,65.115,65.12
1978,64.895,64.785,64.89,65.17,65.115,65.12,65.09
1979,64.785,64.89,65.17,65.115,65.12,65.09,65.005
1980,64.89,65.17,65.115,65.12,65.09,65.005,65.04
1981,65.17,65.115,65.12,65.09,65.005,65.04,64.935
1982,65.115,65.12,65.09,65.005,65.04,64.935,64.865
1983,65.12,65.09,65.005,65.04,64.935,64.865,64.89
1984,65.09,65.005,65.04,64.935,64.865,64.89,65.0
1985,65.005,65.04,64.935,64.865,64.89,65.0,65.32
1986,65.04,64.935,64.865,64.89,65.0,65.32,65.305
1987,64.935,64.865,64.89,65.0,65.32,65.305,65.33
1988,64.865,64.89,65.0,65.32,65.305,65.33,65.45
1989,64.89,65.0,65.32,65.305,65.33,65.45,65.67
1990,65.0,65.32,65.305,65.33,65.45,65.67,65.85
1991,65.32,65.305,65.33,65.45,65.67,65.85,66.03
1992,65.305,65.33,65.45,65.67,65.85,66.03,66.21
1993,65.33,65.45,65.67,65.85,66.03,66.21,66.42
1994,65.45,65.67,65.85,66.03,66.21,66.42,66.49
1995,65.67,65.85,66.03,66.21,66.42,66.49,66.885
1996,65.85,66.03,66.21,66.42,66.49,66.885,66.84
1997,66.03,66.21,66.42,66.49,66.885,66.84,66.6
1998,66.21,66.42,66.49,66.885,66.84,66.6,66.46
1999,66.42,66.49,66.885,66.84,66.6,66.46,66.76
2000,66.49,66.885,66.84,66.6,66.46,66.76,66.605
2001,66.885,66.84,66.6,66.46,66.76,66.605,66.66
2002,66.84,66.6,66.46,66.76,66.605,66.66,66.83
2003,66.6,66.46,66.76,66.605,66.66,66.83,67.175
2004,66.46,66.76,66.605,66.66,66.83,67.175,67.135
2005,66.76,66.605,66.66,66.83,67.175,67.135,67.335
2006,66.605,66.66,66.83,67.175,67.135,67.335,67.145
2007,66.66,66.83,67.175,67.135,67.335,67.145,67.257
2008,66.83,67.175,67.135,67.335,67.145,67.257,67.69
2009,67.175,67.135,67.335,67.145,67.257,67.69,68.105
2010,67.135,67.335,67.145,67.257,67.69,68.105,67.725
2011,67.335,67.145,67.257,67.69,68.105,67.725,67.775
2012,67.145,67.257,67.69,68.105,67.725,67.775,68.105
2013,67.257,67.69,68.105,67.725,67.775,68.105,67.99
2014,67.69,68.105,67.725,67.775,68.105,67.99,68.16
2015,68.105,67.725,67.775,68.105,67.99,68.16,68.35
2016,67.725,67.775,68.105,67.99,68.16,68.35,68.33
2017,67.775,68.105,67.99,68.16,68.35,68.33,67.505
2018,68.105,67.99,68.16,68.35,68.33,67.505,67.63
2019,67.99,68.16,68.35,68.33,67.505,67.63,67.855
2020,68.16,68.35,68.33,67.505,67.63,67.855,67.43
2021,68.35,68.33,67.505,67.63,67.855,67.43,67.455
2022,68.33,67.505,67.63,67.855,67.43,67.455,66.915
2023,67.505,67.63,67.855,67.43,67.455,66.915,67.08
2024,67.63,67.855,67.43,67.455,66.915,67.08,67.09
2025,67.855,67.43,67.455,66.915,67.08,67.09,66.94
2026,67.43,67.455,66.915,67.08,67.09,66.94,67.47
2027,67.455,66.915,67.08,67.09,66.94,67.47,67.445
2028,66.915,67.08,67.09,66.94,67.47,67.445,67.455
2029,67.08,67.09,66.94,67.47,67.445,67.455,67.6
2030,67.09,66.94,67.47,67.445,67.455,67.6,67.575
2031,66.94,67.47,67.445,67.455,67.6,67.575,67.915
2032,67.47,67.445,67.455,67.6,67.575,67.915,68.16
2033,67.445,67.455,67.6,67.575,67.915,68.16,67.98
2034,67.455,67.6,67.575,67.915,68.16,67.98,68.1
2035,67.6,67.575,67.915,68.16,67.98,68.1,68.205
2036,67.575,67.915,68.16,67.98,68.1,68.205,67.84
2037,67.915,68.16,67.98,68.1,68.205,67.84,67.905
2038,68.16,67.98,68.1,68.205,67.84,67.905,68.14
2039,67.98,68.1,68.205,67.84,67.905,68.14,68.43
2040,68.1,68.205,67.84,67.905,68.14,68.43,68.9
2041,68.205,67.84,67.905,68.14,68.43,68.9,68.7
2042,67.84,67.905,68.14,68.43,68.9,68.7,68.495
2043,67.905,68.14,68.43,68.9,68.7,68.495,68.935
2044,68.14,68.43,68.9,68.7,68.495,68.935,68.525
2045,68.43,68.9,68.7,68.495,68.935,68.525,68.81
2046,68.9,68.7,68.495,68.935,68.525,68.81,68.885
2047,68.7,68.495,68.935,68.525,68.81,68.885,68.57
2048,68.495,68.935,68.525,68.81,68.885,68.57,68.665
2049,68.935,68.525,68.81,68.885,68.57,68.665,68.825
2050,68.525,68.81,68.885,68.57,68.665,68.825,68.765
2051,68.81,68.885,68.57,68.665,68.825,68.765,68.52
2052,68.885,68.57,68.665,68.825,68.765,68.52,68.56
2053,68.57,68.665,68.825,68.765,68.52,68.56,68.36
2054,68.665,68.825,68.765,68.52,68.56,68.36,68.425
2055,68.825,68.765,68.52,68.56,68.36,68.425,68.72
2056,68.765,68.52,68.56,68.36,68.425,68.72,69.025
2057,68.52,68.56,68.36,68.425,68.72,69.025,68.705
2058,68.56,68.36,68.425,68.72,69.025,68.705,68.97
2059,68.36,68.425,68.72,69.025,68.705,68.97,68.965
2060,68.425,68.72,69.025,68.705,68.97,68.965,68.705
2061,68.72,69.025,68.705,68.97,68.965,68.705,68.655
2062,69.025,68.705,68.97,68.965,68.705,68.655,68.705
2063,68.705,68.97,68.965,68.705,68.655,68.705,68.71
2064,68.97,68.965,68.705,68.655,68.705,68.71,68.56
2065,68.965,68.705,68.655,68.705,68.71,68.56,68.375
2066,68.705,68.655,68.705,68.71,68.56,68.375,68.695
2067,68.655,68.705,68.71,68.56,68.375,68.695,68.58
2068,68.705,68.71,68.56,68.375,68.695,68.58,68.82
2069,68.71,68.56,68.375,68.695,68.58,68.82,68.678
2070,68.56,68.375,68.695,68.58,68.82,68.678,68.48
2071,68.375,68.695,68.58,68.82,68.678,68.48,68.845
2072,68.695,68.58,68.82,68.678,68.48,68.845,69.485
2073,68.58,68.82,68.678,68.48,68.845,69.485,69.86
2074,68.82,68.678,68.48,68.845,69.485,69.86,69.92
2075,68.678,68.48,68.845,69.485,69.86,69.92,70.23
2076,68.48,68.845,69.485,69.86,69.92,70.23,70.13
2077,68.845,69.485,69.86,69.92,70.23,70.13,69.82
2078,69.485,69.86,69.92,70.23,70.13,69.82,69.665
2079,69.86,69.92,70.23,70.13,69.82,69.665,69.88
2080,69.92,70.23,70.13,69.82,69.665,69.88,70.015
2081,70.23,70.13,69.82,69.665,69.88,70.015,70.22
2082,70.13,69.82,69.665,69.88,70.015,70.22,69.765
2083,69.82,69.665,69.88,70.015,70.22,69.765,70.05
2084,69.665,69.88,70.015,70.22,69.765,70.05,70.325
2085,69.88,70.015,70.22,69.765,70.05,70.325,70.635
2086,70.015,70.22,69.765,70.05,70.325,70.635,70.955
2087,70.22,69.765,70.05,70.325,70.635,70.955,70.79
2088,69.765,70.05,70.325,70.635,70.955,70.79,71.285
2089,70.05,70.325,70.635,70.955,70.79,71.285,71.405
2090,70.325,70.635,70.955,70.79,71.285,71.405,71.63
2091,70.635,70.955,70.79,71.285,71.405,71.63,71.96
2092,70.955,70.79,71.285,71.405,71.63,71.96,72.135
2093,70.79,71.285,71.405,71.63,71.96,72.135,72.31
2094,71.285,71.405,71.63,71.96,72.135,72.31,72.843
2095,71.405,71.63,71.96,72.135,72.31,72.843,72.037
2096,71.63,71.96,72.135,72.31,72.843,72.037,71.7
2097,71.96,72.135,72.31,72.843,72.037,71.7,72.53
2098,72.135,72.31,72.843,72.037,71.7,72.53,72.56
2099,72.31,72.843,72.037,71.7,72.53,72.56,72.72
2100,72.843,72.037,71.7,72.53,72.56,72.72,72.345
2101,72.037,71.7,72.53,72.56,72.72,72.345,71.86
2102,71.7,72.53,72.56,72.72,72.345,71.86,72.48
2103,72.53,72.56,72.72,72.345,71.86,72.48,72.905
2104,72.56,72.72,72.345,71.86,72.48,72.905,72.71
2105,72.72,72.345,71.86,72.48,72.905,72.71,72.43
2106,72.345,71.86,72.48,72.905,72.71,72.43,72.57
2107,71.86,72.48,72.905,72.71,72.43,72.57,72.605
2108,72.48,72.905,72.71,72.43,72.57,72.605,72.925
2109,72.905,72.71,72.43,72.57,72.605,72.925,73.265
2110,72.71,72.43,72.57,72.605,72.925,73.265,73.71
2111,72.43,72.57,72.605,72.925,73.265,73.71,73.62
2112,72.57,72.605,72.925,73.265,73.71,73.62,73.87
2113,72.605,72.925,73.265,73.71,73.62,73.87,73.91
2114,72.925,73.265,73.71,73.62,73.87,73.91,74.16
2115,73.265,73.71,73.62,73.87,73.91,74.16,74.38
2116,73.71,73.62,73.87,73.91,74.16,74.38,73.83
2117,73.62,73.87,73.91,74.16,74.38,73.83,73.803
2118,73.87,73.91,74.16,74.38,73.83,73.803,73.81
2119,73.91,74.16,74.38,73.83,73.803,73.81,73.42
2120,74.16,74.38,73.83,73.803,73.81,73.42,73.59
2121,74.38,73.83,73.803,73.81,73.42,73.59,73.605
2122,73.83,73.803,73.81,73.42,73.59,73.605,73.305
2123,73.803,73.81,73.42,73.59,73.605,73.305,73.71
2124,73.81,73.42,73.59,73.605,73.305,73.71,73.16
2125,73.42,73.59,73.605,73.305,73.71,73.16,73.35
2126,73.59,73.605,73.305,73.71,73.16,73.35,73.43
2127,73.605,73.305,73.71,73.16,73.35,73.43,73.355
2128,73.305,73.71,73.16,73.35,73.43,73.355,73.56
2129,73.71,73.16,73.35,73.43,73.355,73.56,73.92
2130,73.16,73.35,73.43,73.355,73.56,73.92,73.855
2131,73.35,73.43,73.355,73.56,73.92,73.855,73.125
2132,73.43,73.355,73.56,73.92,73.855,73.125,72.807
2133,73.355,73.56,73.92,73.855,73.125,72.807,72.945
2134,73.56,73.92,73.855,73.125,72.807,72.945,72.95
2135,73.92,73.855,73.125,72.807,72.945,72.95,72.46
2136,73.855,73.125,72.807,72.945,72.95,72.46,72.68
2137,73.125,72.807,72.945,72.95,72.46,72.68,72.735
2138,72.807,72.945,72.95,72.46,72.68,72.735,72.795
2139,72.945,72.95,72.46,72.68,72.735,72.795,72.175
2140,72.95,72.46,72.68,72.735,72.795,72.175,72.035
2141,72.46,72.68,72.735,72.795,72.175,72.035,71.995
2142,72.68,72.735,72.795,72.175,72.035,71.995,71.925
2143,72.735,72.795,72.175,72.035,71.995,71.925,71.37
2144,72.795,72.175,72.035,71.995,71.925,71.37,71.415
2145,72.175,72.035,71.995,71.925,71.37,71.415,71.135
2146,72.035,71.995,71.925,71.37,71.415,71.135,70.675
2147,71.995,71.925,71.37,71.415,71.135,70.675,70.495
2148,71.925,71.37,71.415,71.135,70.675,70.495,70.815
2149,71.37,71.415,71.135,70.675,70.495,70.815,70.9
2150,71.415,71.135,70.675,70.495,70.815,70.9,70.11
2151,71.135,70.675,70.495,70.815,70.9,70.11,69.695
2152,70.675,70.495,70.815,70.9,70.11,69.695,69.88
2153,70.495,70.815,70.9,70.11,69.695,69.88,70.5
2154,70.815,70.9,70.11,69.695,69.88,70.5,70.71
2155,70.9,70.11,69.695,69.88,70.5,70.71,70.81
2156,70.11,69.695,69.88,70.5,70.71,70.81,70.57
2157,69.695,69.88,70.5,70.71,70.81,70.57,71.36
2158,69.88,70.5,70.71,70.81,70.57,71.36,72.506
2159,70.5,70.71,70.81,70.57,71.36,72.506,72.283
2160,70.71,70.81,70.57,71.36,72.506,72.283,71.858
2161,70.81,70.57,71.36,72.506,72.283,71.858,71.55
2162,70.57,71.36,72.506,72.283,71.858,71.55,71.9
2163,71.36,72.506,72.283,71.858,71.55,71.9,71.34
2164,72.506,72.283,71.858,71.55,71.9,71.34,70.357
2165,72.283,71.858,71.55,71.9,71.34,70.357,70.697
2166,71.858,71.55,71.9,71.34,70.357,70.697,70.003
2167,71.55,71.9,71.34,70.357,70.697,70.003,70.151
2168,71.9,71.34,70.357,70.697,70.003,70.151,70.05
2169,71.34,70.357,70.697,70.003,70.151,70.05,70.065
2170,70.357,70.697,70.003,70.151,70.05,70.065,70.088
2171,70.697,70.003,70.151,70.05,70.065,70.088,70.151
2172,70.003,70.151,70.05,70.065,70.088,70.151,69.783
2173,70.151,70.05,70.065,70.088,70.151,69.783,69.635
2174,70.05,70.065,70.088,70.151,69.783,69.635,69.469
2175,70.065,70.088,70.151,69.783,69.635,69.469,70.3
2176,70.088,70.151,69.783,69.635,69.469,70.3,70.115
2177,70.151,69.783,69.635,69.469,70.3,70.115,69.532
2178,69.783,69.635,69.469,70.3,70.115,69.532,69.806
2179,69.635,69.469,70.3,70.115,69.532,69.806,70.11
2180,69.469,70.3,70.115,69.532,69.806,70.11,70.53
2181,70.3,70.115,69.532,69.806,70.11,70.53,70.43
2182,70.115,69.532,69.806,70.11,70.53,70.43,70.4
2183,69.532,69.806,70.11,70.53,70.43,70.4,70.75
2184,69.806,70.11,70.53,70.43,70.4,70.75,71.11
2185,70.11,70.53,70.43,70.4,70.75,71.11,71.146
2186,70.53,70.43,70.4,70.75,71.11,71.146,71.04
2187,70.43,70.4,70.75,71.11,71.146,71.04,71.205
2188,70.4,70.75,71.11,71.146,71.04,71.205,71.197
2189,70.75,71.11,71.146,71.04,71.205,71.197,71.24
2190,71.11,71.146,71.04,71.205,71.197,71.24,71.147
2191,71.146,71.04,71.205,71.197,71.24,71.147,71.04
2192,71.04,71.205,71.197,71.24,71.147,71.04,70.92
2193,71.205,71.197,71.24,71.147,71.04,70.92,71.085
2194,71.197,71.24,71.147,71.04,70.92,71.085,71.423
2195,71.24,71.147,71.04,70.92,71.085,71.423,70.959
2196,71.147,71.04,70.92,71.085,71.423,70.959,71.115
2197,71.04,70.92,71.085,71.423,70.959,71.115,71.469
2198,70.92,71.085,71.423,70.959,71.115,71.469,71.714
2199,71.085,71.423,70.959,71.115,71.469,71.714,71.52
2200,71.423,70.959,71.115,71.469,71.714,71.52,71.639
2201,70.959,71.115,71.469,71.714,71.52,71.639,71.395
2202,71.115,71.469,71.714,71.52,71.639,71.395,71.24
2203,71.469,71.714,71.52,71.639,71.395,71.24,71.254
2204,71.714,71.52,71.639,71.395,71.24,71.254,70.541
2205,71.52,71.639,71.395,71.24,71.254,70.541,70.869
2206,71.639,71.395,71.24,71.254,70.541,70.869,71.028
2207,71.395,71.24,71.254,70.541,70.869,71.028,71.335
2208,71.24,71.254,70.541,70.869,71.028,71.335,71.351
2209,71.254,70.541,70.869,71.028,71.335,71.351,71.32
2210,70.541,70.869,71.028,71.335,71.351,71.32,71.061
2211,70.869,71.028,71.335,71.351,71.32,71.061,71.195
2212,71.028,71.335,71.351,71.32,71.061,71.195,71.034
2213,71.335,71.351,71.32,71.061,71.195,71.034,70.829
2214,71.351,71.32,71.061,71.195,71.034,70.829,71.01
2215,71.32,71.061,71.195,71.034,70.829,71.01,71.231
2216,71.061,71.195,71.034,70.829,71.01,71.231,70.811
2217,71.195,71.034,70.829,71.01,71.231,70.811,70.815
2218,71.034,70.829,71.01,71.231,70.811,70.815,70.963
2219,70.829,71.01,71.231,70.811,70.815,70.963,70.479
2220,71.01,71.231,70.811,70.815,70.963,70.479,70.151
2221,71.231,70.811,70.815,70.963,70.479,70.151,70.111
2222,70.811,70.815,70.963,70.479,70.151,70.111,70.028
2223,70.815,70.963,70.479,70.151,70.111,70.028,69.821
2224,70.963,70.479,70.151,70.111,70.028,69.821,69.607
2225,70.479,70.151,70.111,70.028,69.821,69.607,69.525
2226,70.151,70.111,70.028,69.821,69.607,69.525,69.357
2227,70.111,70.028,69.821,69.607,69.525,69.357,68.959
2228,70.028,69.821,69.607,69.525,69.357,68.959,68.619
2229,69.821,69.607,69.525,69.357,68.959,68.619,69.027
2230,69.607,69.525,69.357,68.959,68.619,69.027,68.565
2231,69.525,69.357,68.959,68.619,69.027,68.565,68.65
2232,69.357,68.959,68.619,69.027,68.565,68.65,69.159
2233,68.959,68.619,69.027,68.565,68.65,69.159,68.931
2234,68.619,69.027,68.565,68.65,69.159,68.931,69.039
2235,69.027,68.565,68.65,69.159,68.931,69.039,69.124
2236,68.565,68.65,69.159,68.931,69.039,69.124,69.178
2237,68.65,69.159,68.931,69.039,69.124,69.178,69.356
2238,69.159,68.931,69.039,69.124,69.178,69.356,69.28
2239,68.931,69.039,69.124,69.178,69.356,69.28,68.73
2240,69.039,69.124,69.178,69.356,69.28,68.73,68.54
2241,69.124,69.178,69.356,69.28,68.73,68.54,68.992
2242,69.178,69.356,69.28,68.73,68.54,68.992,69.335
2243,69.356,69.28,68.73,68.54,68.992,69.335,69.538
2244,69.28,68.73,68.54,68.992,69.335,69.538,69.258
2245,68.73,68.54,68.992,69.335,69.538,69.258,69.164
2246,68.54,68.992,69.335,69.538,69.258,69.164,69.03
2247,68.992,69.335,69.538,69.258,69.164,69.03,69.174
2248,69.335,69.538,69.258,69.164,69.03,69.174,69.422
2249,69.538,69.258,69.164,69.03,69.174,69.422,69.547
2250,69.258,69.164,69.03,69.174,69.422,69.547,69.417
2251,69.164,69.03,69.174,69.422,69.547,69.417,69.416
2252,69.03,69.174,69.422,69.547,69.417,69.416,69.366
2253,69.174,69.422,69.547,69.417,69.416,69.366,69.63
2254,69.422,69.547,69.417,69.416,69.366,69.63,69.779
2255,69.547,69.417,69.416,69.366,69.63,69.779,70.01
2256,69.417,69.416,69.366,69.63,69.779,70.01,70.173
2257,69.416,69.366,69.63,69.779,70.01,70.173,69.879
2258,69.366,69.63,69.779,70.01,70.173,69.879,69.831
2259,69.63,69.779,70.01,70.173,69.879,69.831,69.601
2260,69.779,70.01,70.173,69.879,69.831,69.601,69.62
2261,70.01,70.173,69.879,69.831,69.601,69.62,69.436
2262,70.173,69.879,69.831,69.601,69.62,69.436,69.31
2263,69.879,69.831,69.601,69.62,69.436,69.31,69.421
2264,69.831,69.601,69.62,69.436,69.31,69.421,69.596
2265,69.601,69.62,69.436,69.31,69.421,69.596,69.719
2266,69.62,69.436,69.31,69.421,69.596,69.719,70.091
2267,69.436,69.31,69.421,69.596,69.719,70.091,70.015
2268,69.31,69.421,69.596,69.719,70.091,70.015,70.596
2269,69.421,69.596,69.719,70.091,70.015,70.596,70.322
2270,69.596,69.719,70.091,70.015,70.596,70.322,70.219
2271,69.719,70.091,70.015,70.596,70.322,70.219,70.22
2272,70.091,70.015,70.596,70.322,70.219,70.22,69.405
2273,70.015,70.596,70.322,70.219,70.22,69.405,69.817
2274,70.596,70.322,70.219,70.22,69.405,69.817,69.668
2275,70.322,70.219,70.22,69.405,69.817,69.668,69.666
2276,70.219,70.22,69.405,69.817,69.668,69.666,69.699
2277,70.22,69.405,69.817,69.668,69.666,69.699,69.412
2278,69.405,69.817,69.668,69.666,69.699,69.412,69.516
2279,69.817,69.668,69.666,69.699,69.412,69.516,69.587
2280,69.668,69.666,69.699,69.412,69.516,69.587,69.835
